feedback_id,district,state,survey_date,issue_category,service_type,sentiment,satisfaction_score,comment
FB-2026-010498,Belagavi,Karnataka,2026-03-23,Water Supply,Leakage,Negative,3.0,A pipeline leak near a residential area has remained unresolved.
FB-2026-010499,Lucknow,Uttar Pradesh,2026-08-27,Digital Government Services,CSC Efficiency,Positive,4.0,The service centre completed the application quickly.
FB-2026-010500,Gwalior,Madhya Pradesh,2026-01-12,Water Supply,Tap Connectivity,Positive,3.0,Piped water supply is regular and convenient.
FB-2026-010501,Mumbai Suburban,Maharashtra,2026-07-12,Water Supply,Tap Connectivity,Positive,4.0,Piped water supply is regular and convenient.
FB-2026-010502,Mysuru,Karnataka,2026-02-19,Electricity,Reliability,Positive,4.0,Electricity supply has been stable and uninterrupted.
FB-2026-010503,Ujjain,Madhya Pradesh,2026-07-15,Digital Government Services,Payment Gateway,Positive,4.0,Online payment for government services is fast and transparent.
FB-2026-010504,Bengaluru Urban,Karnataka,2026-08-25,Public Safety,Emergency Response,Positive,4.0,Emergency response was prompt when assistance was requested.
FB-2026-010505,Vadodara,Gujarat,2026-06-13,Water Supply,Tap Connectivity,Positive,5.0,Piped water supply is regular and convenient.
FB-2026-010506,Kanpur Nagar,Uttar Pradesh,2026-03-21,Electricity,Reliability,Positive,4.0,Electricity supply has been stable and uninterrupted.
FB-2026-010507,Bengaluru Urban,Karnataka,2026-07-04,Sanitation,Drainage,Negative,2.0,Drainage overflow is creating hygiene and mosquito concerns.
FB-2026-010508,Raichur,Karnataka,2026-01-19,Healthcare,Facility Quality,Positive,4.0,The facility was clean and well maintained.
FB-2026-010509,Raichur,Karnataka,2026-04-27,Public Transport,Delay/Frequency,Negative,3.0,"The bus frequency on a major route is poor, with long morning waits."
FB-2026-010510,Kalaburagi,Karnataka,2026-04-09,Employment,Recruitment,Negative,3.0,Recruitment opportunities for technical roles are limited.
FB-2026-010511,Gorakhpur,Uttar Pradesh,2026-01-15,Public Transport,Service Quality,Positive,4.0,Public transport has become cleaner and more reliable recently.
FB-2026-010512,Nashik,Maharashtra,2026-05-23,Public Transport,Fare/Cost,Negative,1.0,Fare changes have increased the cost of commuting.
FB-2026-010513,Mumbai Suburban,Maharashtra,2026-07-14,Roads,Maintenance,Positive,3.0,Road resurfacing has improved travel quality.
FB-2026-010514,Bhopal,Madhya Pradesh,2026-04-13,Digital Government Services,CSC Efficiency,Positive,3.0,The service centre completed the application quickly.
FB-2026-010515,Udaipur,Rajasthan,2026-03-26,Roads,Maintenance,Positive,5.0,Road resurfacing has improved travel quality.
FB-2026-010516,Prayagraj,Uttar Pradesh,2026-07-25,Healthcare,Service Quality,Positive,4.0,Doctors and nursing staff provided attentive care.
FB-2026-010517,Udaipur,Rajasthan,2026-04-02,Electricity,Reliability,Positive,5.0,Electricity supply has been stable and uninterrupted.
FB-2026-010518,Aurangabad,Maharashtra,2026-08-28,Water Supply,Tap Connectivity,Positive,5.0,Piped water supply is regular and convenient.
FB-2026-010519,Ahmedabad,Gujarat,2026-07-26,Education,Attendance,Positive,4.0,Teacher attendance and student participation have improved.
FB-2026-010520,Jodhpur,Rajasthan,2026-06-06,Healthcare,Service Quality,Positive,3.0,Doctors and nursing staff provided attentive care.
FB-2026-010521,Surat,Gujarat,2026-08-05,Public Transport,Service Quality,Positive,3.0,Public transport has become cleaner and more reliable recently.
FB-2026-010522,Vadodara,Gujarat,2026-08-18,Public Transport,Fare/Cost,Negative,2.0,Fare changes have increased the cost of commuting.
FB-2026-010523,Gwalior,Madhya Pradesh,2026-04-30,Employment,Training,Positive,4.0,A local skills programme helped participants find work.
FB-2026-010524,Mysuru,Karnataka,2026-08-24,Electricity,Reliability,Positive,4.0,Electricity supply has been stable and uninterrupted.
FB-2026-010525,Nashik,Maharashtra,2026-06-27,Education,Attendance,Positive,4.0,Teacher attendance and student participation have improved.
FB-2026-010526,Ahmedabad,Gujarat,2026-07-07,Public Transport,Service Quality,Positive,3.0,Public transport has become cleaner and more reliable recently.
FB-2026-010527,Kalaburagi,Karnataka,2026-01-22,Public Transport,Schedule,Negative,1.0,Vehicles do not consistently follow the published timetable.
FB-2026-010528,Raichur,Karnataka,2026-04-05,Education,Attendance,Positive,5.0,Teacher attendance and student participation have improved.
FB-2026-010529,Aurangabad,Maharashtra,2026-01-19,Digital Government Services,Payment Gateway,Positive,4.0,Online payment for government services is fast and transparent.
FB-2026-010530,Bhopal,Madhya Pradesh,2026-04-07,Public Safety,Patrolling,Negative,3.0,Residents want stronger night-time patrolling on vulnerable routes.
FB-2026-010531,Jaipur,Rajasthan,2026-01-07,Healthcare,Doctor Availability,Negative,2.0,The public clinic has long queues because too few doctors are available.
FB-2026-010532,Vadodara,Gujarat,2026-04-29,Public Transport,Service Quality,Positive,4.0,Public transport has become cleaner and more reliable recently.
FB-2026-010533,Bhopal,Madhya Pradesh,2026-02-26,Public Transport,Schedule,Negative,2.0,Vehicles do not consistently follow the published timetable.
FB-2026-010534,Bikaner,Rajasthan,2026-05-05,Water Supply,Tap Connectivity,Positive,4.0,Piped water supply is regular and convenient.
FB-2026-010535,Jhansi,Uttar Pradesh,2026-08-24,Sanitation,Drainage,Negative,1.0,Drainage overflow is creating hygiene and mosquito concerns.
FB-2026-010536,Kota,Rajasthan,2026-03-23,Public Transport,Service Quality,Positive,4.0,Public transport has become cleaner and more reliable recently.
FB-2026-010537,Varanasi,Uttar Pradesh,2026-01-27,Roads,Maintenance,Positive,3.0,Road resurfacing has improved travel quality.
FB-2026-010538,Surat,Gujarat,2026-06-13,Employment,Recruitment,Negative,1.0,Recruitment opportunities for technical roles are limited.
FB-2026-010539,Mysuru,Karnataka,2026-03-13,Public Transport,Service Quality,Positive,5.0,Public transport has become cleaner and more reliable recently.
FB-2026-010540,Indore,Madhya Pradesh,2026-05-28,Water Supply,Tap Connectivity,Positive,5.0,Piped water supply is regular and convenient.
FB-2026-010541,Rewa,Madhya Pradesh,2026-08-13,Electricity,Voltage,Negative,2.0,Voltage fluctuations have damaged electrical appliances.
FB-2026-010542,Prayagraj,Uttar Pradesh,2026-02-10,Roads,Maintenance,Positive,5.0,Road resurfacing has improved travel quality.
FB-2026-010543,Gwalior,Madhya Pradesh,2026-04-03,Healthcare,Facility Quality,Positive,5.0,The facility was clean and well maintained.
FB-2026-010544,Surat,Gujarat,2026-01-17,Public Transport,Service Quality,Positive,4.0,Public transport has become cleaner and more reliable recently.
FB-2026-010545,Kalaburagi,Karnataka,2026-02-18,Public Transport,Service Quality,Positive,5.0,Public transport has become cleaner and more reliable recently.
FB-2026-010546,Raichur,Karnataka,2026-01-02,Healthcare,Diagnostics,Negative,2.0,Diagnostic reporting took longer than expected.
FB-2026-010547,Barmer,Rajasthan,2026-05-05,Water Supply,Tanker Dependency,Negative,2.0,Dependence on private tankers is increasing household costs.
FB-2026-010548,Raichur,Karnataka,2026-05-31,Electricity,Billing,Negative,2.0,Billing errors are creating avoidable grievance cases.
FB-2026-010549,Nashik,Maharashtra,2026-01-19,Sanitation,Waste Collection,Negative,3.0,Garbage collection has become irregular in residential lanes.
FB-2026-010550,Jodhpur,Rajasthan,2026-06-20,Water Supply,Leakage,Negative,1.0,A pipeline leak near a residential area has remained unresolved.
FB-2026-010551,Udaipur,Rajasthan,2026-06-12,Employment,Training,Positive,3.0,A local skills programme helped participants find work.
FB-2026-010552,Bhavnagar,Gujarat,2026-08-23,Public Transport,Delay/Frequency,Negative,1.0,"The bus frequency on a major route is poor, with long morning waits."
FB-2026-010553,Bengaluru Urban,Karnataka,2026-05-05,Roads,Maintenance,Positive,3.0,Road resurfacing has improved travel quality.
FB-2026-010554,Kutch,Gujarat,2026-01-16,Public Transport,Schedule,Negative,2.0,Vehicles do not consistently follow the published timetable.
FB-2026-010555,Dharwad,Karnataka,2026-03-30,Healthcare,Facility Quality,Positive,5.0,The facility was clean and well maintained.
FB-2026-010556,Jabalpur,Madhya Pradesh,2026-05-13,Education,Digital Education,Positive,3.0,Digital classroom access has improved learning conditions.
FB-2026-010557,Aurangabad,Maharashtra,2026-07-11,Water Supply,Tap Connectivity,Positive,4.0,Piped water supply is regular and convenient.
FB-2026-010558,Mumbai Suburban,Maharashtra,2026-01-05,Roads,Maintenance,Positive,4.0,Road resurfacing has improved travel quality.
FB-2026-010559,Jodhpur,Rajasthan,2026-02-06,Water Supply,Tap Connectivity,Positive,5.0,Piped water supply is regular and convenient.
FB-2026-010560,Vadodara,Gujarat,2026-01-03,Roads,Maintenance,Positive,5.0,Road resurfacing has improved travel quality.
FB-2026-010561,Prayagraj,Uttar Pradesh,2026-02-06,Electricity,Reliability,Positive,5.0,Electricity supply has been stable and uninterrupted.
FB-2026-010562,Jaipur,Rajasthan,2026-06-11,Education,Attendance,Positive,3.0,Teacher attendance and student participation have improved.
FB-2026-010563,Rewa,Madhya Pradesh,2026-06-12,Public Safety,Crime Rate,Negative,2.0,Recent theft incidents have increased safety concerns.
FB-2026-010564,Lucknow,Uttar Pradesh,2026-03-20,Public Transport,Service Quality,Positive,5.0,Public transport has become cleaner and more reliable recently.
FB-2026-010565,Ujjain,Madhya Pradesh,2026-04-29,Roads,Maintenance,Positive,4.0,Road resurfacing has improved travel quality.
FB-2026-010566,Belagavi,Karnataka,2026-02-10,Healthcare,Facility Quality,Positive,3.0,The facility was clean and well maintained.
FB-2026-010567,Jhansi,Uttar Pradesh,2026-06-28,Healthcare,Service Quality,Positive,3.0,Doctors and nursing staff provided attentive care.
FB-2026-010568,Belagavi,Karnataka,2026-08-12,Public Transport,Service Quality,Positive,5.0,Public transport has become cleaner and more reliable recently.
FB-2026-010569,Jodhpur,Rajasthan,2026-08-19,Roads,Maintenance,Positive,3.0,Road resurfacing has improved travel quality.
FB-2026-010570,Ahmedabad,Gujarat,2026-08-18,Public Transport,Service Quality,Positive,4.0,Public transport has become cleaner and more reliable recently.
FB-2026-010571,Lucknow,Uttar Pradesh,2026-07-19,Roads,Maintenance,Positive,5.0,Road resurfacing has improved travel quality.
FB-2026-010572,Rajkot,Gujarat,2026-03-25,Sanitation,Door-to-Door,Positive,5.0,Door-to-door collection is working reliably in this area.
FB-2026-010573,Dharwad,Karnataka,2026-01-16,Electricity,Transformer,Negative,1.0,Transformer failures are frequent during high-demand periods.
FB-2026-010574,Vadodara,Gujarat,2026-01-31,Employment,Training,Positive,4.0,A local skills programme helped participants find work.
FB-2026-010575,Barmer,Rajasthan,2026-01-10,Healthcare,Service Quality,Positive,5.0,Doctors and nursing staff provided attentive care.
FB-2026-010576,Gorakhpur,Uttar Pradesh,2026-05-29,Public Transport,Service Quality,Positive,4.0,Public transport has become cleaner and more reliable recently.
FB-2026-010577,Vadodara,Gujarat,2026-08-03,Electricity,Reliability,Positive,3.0,Electricity supply has been stable and uninterrupted.
FB-2026-010578,Prayagraj,Uttar Pradesh,2026-08-13,Education,Attendance,Positive,5.0,Teacher attendance and student participation have improved.
FB-2026-010579,Prayagraj,Uttar Pradesh,2026-03-25,Roads,Maintenance,Positive,3.0,Road resurfacing has improved travel quality.
FB-2026-010580,Aurangabad,Maharashtra,2026-08-06,Roads,Traffic Safety,Negative,3.0,Road markings and speed-control measures need improvement.
FB-2026-010581,Kalaburagi,Karnataka,2026-04-04,Roads,Maintenance,Positive,4.0,Road resurfacing has improved travel quality.
FB-2026-010582,Nashik,Maharashtra,2026-05-07,Water Supply,Supply Frequency,Negative,1.0,Water supply is intermittent and pressure is low.
FB-2026-010583,Jodhpur,Rajasthan,2026-04-03,Public Transport,Fare/Cost,Negative,2.0,Fare changes have increased the cost of commuting.
FB-2026-010584,Mysuru,Karnataka,2026-02-05,Water Supply,Tap Connectivity,Positive,3.0,Piped water supply is regular and convenient.
FB-2026-010585,Jabalpur,Madhya Pradesh,2026-06-06,Roads,Maintenance,Positive,3.0,Road resurfacing has improved travel quality.
FB-2026-010586,Jaipur,Rajasthan,2026-01-27,Water Supply,Tap Connectivity,Positive,3.0,Piped water supply is regular and convenient.
FB-2026-010587,Bengaluru Urban,Karnataka,2026-01-06,Healthcare,Service Quality,Positive,5.0,Doctors and nursing staff provided attentive care.
FB-2026-010588,Dharwad,Karnataka,2026-05-08,Roads,Maintenance,Positive,3.0,Road resurfacing has improved travel quality.
FB-2026-010589,Nanded,Maharashtra,2026-03-16,Healthcare,Facility Quality,Positive,5.0,The facility was clean and well maintained.
FB-2026-010590,Jodhpur,Rajasthan,2026-07-13,Roads,Potholes,Negative,2.0,Potholes on the arterial road are creating safety concerns.
FB-2026-010591,Belagavi,Karnataka,2026-02-22,Electricity,Reliability,Positive,3.0,Electricity supply has been stable and uninterrupted.
FB-2026-010592,Mysuru,Karnataka,2026-04-30,Education,Digital Education,Positive,3.0,Digital classroom access has improved learning conditions.
FB-2026-010593,Jabalpur,Madhya Pradesh,2026-05-18,Healthcare,Waiting Time,Negative,2.0,Registration and consultation took several hours.
FB-2026-010594,Jabalpur,Madhya Pradesh,2026-03-18,Digital Government Services,Payment Gateway,Positive,5.0,Online payment for government services is fast and transparent.
FB-2026-010595,Bhavnagar,Gujarat,2026-06-13,Roads,Maintenance,Positive,3.0,Road resurfacing has improved travel quality.
FB-2026-010596,Surat,Gujarat,2026-07-02,Electricity,Reliability,Positive,5.0,Electricity supply has been stable and uninterrupted.
FB-2026-010597,Mumbai Suburban,Maharashtra,2026-06-21,Education,Attendance,Positive,5.0,Teacher attendance and student participation have improved.
FB-2026-010598,Nagpur,Maharashtra,2026-05-15,Education,Digital Education,Positive,4.0,Digital classroom access has improved learning conditions.
FB-2026-010599,Gorakhpur,Uttar Pradesh,2026-01-30,Roads,Maintenance,Positive,4.0,Road resurfacing has improved travel quality.
FB-2026-010600,Surat,Gujarat,2026-01-21,Healthcare,Medicine Stock,Negative,2.0,Common medicines were unavailable at the facility.
FB-2026-010601,Raichur,Karnataka,2026-01-12,Employment,Training,Positive,5.0,A local skills programme helped participants find work.
FB-2026-010602,Gorakhpur,Uttar Pradesh,2026-05-14,Public Transport,Service Quality,Positive,3.0,Public transport has become cleaner and more reliable recently.
FB-2026-010603,Kutch,Gujarat,2026-05-16,Roads,Maintenance,Positive,4.0,Road resurfacing has improved travel quality.
FB-2026-010604,Bhavnagar,Gujarat,2026-04-23,Sanitation,Door-to-Door,Positive,3.0,Door-to-door collection is working reliably in this area.
FB-2026-010605,Kutch,Gujarat,2026-08-14,Sanitation,Door-to-Door,Positive,5.0,Door-to-door collection is working reliably in this area.
FB-2026-010606,Pune,Maharashtra,2026-04-14,Roads,Erosion,Negative,1.0,Road surfaces deteriorated after heavy rainfall.
FB-2026-010607,Rajkot,Gujarat,2026-04-06,Roads,Maintenance,Positive,3.0,Road resurfacing has improved travel quality.
FB-2026-010608,Bhopal,Madhya Pradesh,2026-05-04,Electricity,Reliability,Positive,4.0,Electricity supply has been stable and uninterrupted.
FB-2026-010609,Barmer,Rajasthan,2026-07-15,Healthcare,Diagnostics,Negative,3.0,Diagnostic reporting took longer than expected.
FB-2026-010610,Nagpur,Maharashtra,2026-07-18,Sanitation,Public Toilets,Negative,3.0,Public toilets are not consistently functional.
FB-2026-010611,Ujjain,Madhya Pradesh,2026-07-07,Public Transport,Crowding,Negative,3.0,Peak-hour buses are heavily overcrowded and uncomfortable.
FB-2026-010612,Udaipur,Rajasthan,2026-06-30,Public Transport,Fare/Cost,Negative,1.0,Fare changes have increased the cost of commuting.
FB-2026-010613,Nagpur,Maharashtra,2026-04-26,Roads,Lighting,Negative,1.0,Street lighting is inadequate on several road segments.
